Time Passed (days),Orbital Period (days),Barycentric X Position of Alpha A (m),Barycentric Y Position of Alpha A (m),Barycentric X Position of Alpha B (m),Barycentric Y Position of Alpha B (m),Scalar Distance Between Both Masses (m),Radius of Alpha A from the Barycenter (m),Radius of Alpha B from the Barycenter (m),Orbital Velocity of Alpha A (m/s),Orbital Velocity of Alpha B (m/s),Kinetic Energy of Alpha A (J),Kinetic Energy of Alpha B (J),Relative Kinetic Energy Within the System (J),Gravitational Potential Energy (J),Total Mechanical Energy Within the System (J),Acceleration of Alpha A (m/s/s),Acceleration of Alpha B (m/s/s),Relative Net Acceleration (m/s/s)
24387.9965057235,29143.0723794471,-571173614283.3275,-986841816851.8937,691088516729.5509,1194024076743.4514,2519817797626.764,1140217553426.1108,1379600244200.6533,17312.221987988974,15738.74294516981,3.2818576802674274e+38,2.241757666921899e+38,5.523615347189326e+38,-1.0499274112166863e+38,-3.779465395714286e+37,1.9025935513388857e-05,2.3020330814542318e-05,4.2046266327931175e-05
24417.168750347573,29143.0723794471,-563853119772.5045,-986757882203.0116,682231122818.6655,1193922520455.5774,2511591718049.1807,1136495252417.2544,1375096465631.9263,17356.461924687108,15778.961987652378,3.2986521374470906e+38,2.253229554740397e+38,5.551881692187488e+38,-1.0533661812895797e+38,-3.779465395714286e+37,1.915076882997995e-05,2.317137223074922e-05,4.232214106072917e-05
24446.340994971644,29143.0723794471,-556520198460.0924,-986655032159.0931,673358693164.4211,1193798077584.759,2503393267518.1455,1132785453551.961,1370607813966.1846,17400.72953815195,15819.206191406389,3.3155000036360558e+38,2.2647379249623835e+38,5.580237928598439e+38,-1.056815887190934e+38,-3.779465395714286e+37,1.9276409276640227e-05,2.3323390229747015e-05,4.2599799506387245e-05
24475.51323959571,29143.0723794471,-549174537698.03033,-986533048828.8949,664470849479.9371,1193650484494.6296,2495222508072.8584,1129088184902.9685,1366134323169.89,17445.024193777183,15859.47497950384,3.33240111688011e+38,2.2762826669608507e+38,5.6086837838409605e+38,-1.060276495759612e+38,-3.779465395714286e+37,1.9402859546406363e-05,2.347638806996129e-05,4.287924761636766e-05
24504.685484219783,29143.0723794471,-541815819982.79266,-986391706090.7006,655567207603.4894,1193479467590.4055,2487079501865.096,1125403474593.956,1361676027271.1401,17489.345243395102,15899.767762687912,3.3493553076172027e+38,2.2878636649120587e+38,5.6372189725292614e+38,-1.0637479722767237e+38,-3.779465395714286e+37,1.953012227160454e-05,2.36303689363613e-05,4.3160491207965836e-05
24533.857728843857,29143.0723794471,-534443722935.3004,-986230769362.4868,646647377474.2032,1193284743040.7988,2478964311214.078,1121731350824.3704,1357232960389.7078,17533.69202483554,15940.083938971977,3.3663623984385075e+38,2.299480797632325e+38,5.665843196070832e+38,-1.0672302804167033e+38,-3.779465395714286e+37,1.9658200020987275e-05,2.3785335936995656e-05,4.3443535957982934e-05
24563.02997346793,29143.0723794471,-527057919282.4971,-986049995364.983,637710963109.7616,1193066016491.3328,2470876998662.193,1118071841894.6423,1352805156767.5505,17578.063861472136,15980.422893227122,3.38342220384202e+38,2.3111339384097165e+38,5.6945561422517364e+38,-1.0707233821968563e+38,-3.779465395714286e+37,1.978709529677e-05,2.3941292099406793e-05,4.3728387396176795e-05
24592.202218092,29143.0723794471,-519658076840.75024,-985849131877.4039,628757562586.322,1192822982768.7925,2462817627031.612,1114424976231.8044,1348392650799.8074,17622.460061755635,16020.78399675786,3.4005345299784884e+38,2.3228229548304934e+38,5.723357484808982e+38,-1.0742272379253365e+38,-3.779465395714286e+37,1.991681053156423e-05,2.4098240366920255e-05,4.401505089848449e-05
24621.37446271607,29143.0723794471,-512243858501.2658,-985627917485.6194,619786768020.8684,1192555325576.5227,2454786259481.8325,1110790782415.5293,1343995477066.3032,17666.87991873372,16061.166606865581,3.417699174389377e+38,2.3345477086001215e+38,5.7522468829894985e+38,-1.0777418061474936e+38,-3.779465395714286e+37,2.0047348085203513e-05,2.425618359480425e-05,4.430353168000776e-05
24650.546707340138,29143.0723794471,-504814922217.67255,-985386081322.5267,610798165556.1895,1192262717180.295,2446782959568.1577,1107169289204.5913,1339613670363.5664,17711.322709557062,16101.570066399532,3.434915925736685e+38,2.34630805535872e+38,5.7812239810954045e+38,-1.0812670435905508e+38,-3.779465395714286e+37,2.017871024145899e-05,2.4415124546295687e-05,4.459383478775468e-05
24679.718951964212,29143.0723794471,-497370920996.02155,-985123342800.3834,601791335348.7775,1191944818084.442,2438807791301.1973,1103560525563.7917,1335247265737.4055,17755.78769497091,16141.993703294596,3.45218456352424e+38,2.3581038444906817e+38,5.8102884080149215e+38,-1.0848029051065389e+38,-3.779465395714286e+37,2.0310899204639893e-05,2.4575065888486945e-05,4.4885965093126835e-05
24708.891196588283,29143.0723794471,-489911502887.3609,-984839411334.8403,592765851559.8456,1191601276697.956,2430860819207.3594,1099964520691.33,1330896298516.0293,17800.27411879212,16182.436830095867,3.4695048578103396e+38,2.3699349189283908e+38,5.83943977673873e+38,-1.088349343613457e+38,-3.779465395714286e+37,2.044391709607623e-05,2.4736010188070136e-05,4.517992728414637e-05
24738.063441212355,29143.0723794471,-482436310983.13416,-984533986060.4388,583721282349.7589,1191231728990.2546,2422942108390.426,1096381304046.6677,1326560804343.758,17844.78120737084,16222.898743469226,3.486876568911344e+38,2.3818011149497416e+38,5.868677683861085e+38,-1.091906310034582e+38,-3.779465395714286e+37,2.057776595047864e-05,2.489795990693272e-05,4.547572585741136e-05
24767.235685836426,29143.0723794471,-474944983413.65894,-984206755537.2842,574657189876.1951,1190835798136.272,2415051724594.231,1092810905378.8895,1322240819215.3413,17889.308169036427,16263.378723697664,3.50429944709595e+38,2.393702261969318e+38,5.898001709065268e+38,-1.0954737532358689e+38,-3.779465395714286e+37,2.071244771217161e-05,2.5060917397599907e-05,4.5773365109771515e-05
24796.407930460497,29143.0723794471,-467437153348.7588,-983857397448.5928,565573130294.907,1190413094150.507,2407189734265.2817,1089253354755.04,1317936379510.2417,17933.854193533985,16303.876034169001,3.521773232272555e+38,2.4056381823248304e+38,5.927411414597386e+38,-1.099051619961936e+38,-3.779465395714286e+37,2.0847964231216426e-05,2.5224884898543632e-05,4.607284912976006e-05
24825.580175084568,29143.0723794471,-459912449007.5438,-983485578289.1431,556468653771.5585,1189963213510.0679,2399356204622.3804,1085708682591.6272,1313647522030.7532,17978.418451411115,16344.389920818387,3.539297653653734e+38,2.4176086910479347e+38,5.956906344701669e+38,-1.1026398547673662e+38,-3.779465395714286e+37,2.0984317259298125e-05,2.5389864529206016e-05,4.6374181788504145e-05
24854.75241970864,29143.0723794471,-452370493660.5735,-983090953043.5474,547343304484.3402,1189485738765.397,2391551203715.4517,1082176919681.242,1309374284034.2097,18023.00009345554,16384.91961161704,3.556872429437247e+38,2.429613595646332e+38,5.986486025083579e+38,-1.1062383999513893e+38,-3.779465395714286e+37,2.112150844567997e-05,2.5555858285104496e-05,4.667736673078447e-05
24883.924664332713,29143.0723794471,-444810905648.869,-982673164855.1942,538196620646.9741,1188980238139.7102,2383774800498.9106,1078658097225.7571,1305116703273.1536,18067.59825003965,16425.464315976347,3.5744972664469525e+38,2.4416526958584817e+38,6.0161499623054346e+38,-1.1098471954843576e+38,-3.779465395714286e+37,2.125953933278396e-05,2.572286803248446e-05,4.698240736526842e-05
24913.096908956784,29143.0723794471,-437233298399.5403,-982231844684.5983,529028134527.62054,1188446265115.619,2376027064898.103,1075152246866.3916,1300874818031.7114,18112.212030493356,16466.02322417774,3.5921718597811534e+38,2.453725783413405e+38,6.0458976431945585e+38,-1.1134661789357434e+38,-3.779465395714286e+37,2.1398411351763908e-05,2.589089550296296e-05,4.7289306854726864e-05
24942.26915358085,29143.0723794471,-429637280448.8296,-981766610957.347,519837372476.7606,1187883358009.1658,2368308067879.802,1071659400715.6104,1296648667164.1914,18156.84052244263,16506.59550677137,3.609895892443692e+38,2.4658326417786914e+38,6.075728534222383e+38,-1.1170952853986025e+38,-3.779465395714286e+37,2.1538125817877143e-05,2.60599422879287e-05,4.759806810580584e-05
24971.441398204923,29143.0723794471,-422022455469.98865,-981277069201.2072,510623854960.9255,1187291039530.7422,2360617881523.7466,1068179591389.4954,1292438290134.2512,18201.482791130587,16547.180313958826,3.627669034964261e+38,2.477973045901132e+38,6.105642080865393e+38,-1.1207344474118297e+38,-3.779465395714286e+37,2.1678683925702436e-05,2.623000983275599e-05,4.7908693758458426e-05
25000.613642828994,29143.0723794471,-414388422306.72015,-980762811672.0841,501387096603.1586,1186668816332.5215,2352956579095.618,1064712852040.7672,1288243727054.8508,18246.137878718357,16587.776774957623,3.645490945006749e+38,2.490146761939203e+38,6.1356377069459515e+38,-1.1243835948799668e+38,-3.779465395714286e+37,2.1820086744192864e-05,2.6401099430818993e-05,4.822118617501186e-05
25029.785887453065,29143.0723794471,-406734775012.60016,-980223416968.5223,492126606230.7151,1186016178542.0242,2345324235121.5186,1061259216392.4872,1284065018729.0315,18290.80480356519,16628.383997346707,3.663361266965251e+38,2.5023535469871053e+38,6.165714813952357e+38,-1.1280426549904825e+38,-3.779465395714286e+37,2.196233521155766e-05,2.657321221729905e-05,4.853554742885671e-05
25058.958132077136,29143.0723794471,-399061102896.89136,-979658449634.4214,482841886930.4928,1185332599281.4268,2337720925463.992,1057818718772.4565,1279902206691.5356,18335.482559487096,16669.001066392488,3.681279631547347e+38,2.5145931487901147e+38,6.195872780337462e+38,-1.1317115521284454e+38,-3.779465395714286e+37,2.2105430129967626e-05,2.6746349162778508e-05,4.8851779292746135e-05
25088.130376701207,29143.0723794471,-391366990577.2301,-979067459749.64,473532436112.7811,1184617534172.2163,2330146727399.6577,1054391394148.3451,1275755333251.3125,18380.170114993314,16709.627044354664,3.6992456553442214e+38,2.5268653054509305e+38,6.226110960795152e+38,-1.1353902077885041e+38,-3.779465395714286e+37,2.224937216007785e-05,2.692051106661353e-05,4.9169883226691385e-05
25117.30262132528,29143.0723794471,-383652018039.63416,-978449982508.1525,464197745583.86676,1183870420824.7812,2322601719698.478,1050977278163.5613,1271624441534.9167,18424.86641250003,16750.26096977146,3.717258940387265e+38,2.539169745126815e+38,6.2564286855140795e+38,-1.1390785404840987e+38,-3.779465395714286e+37,2.239416181536216e-05,2.7095698550079076e-05,4.948986036544124e-05
25146.474865949353,29143.0723794471,-375915760706.37,-977805537783.4211,454837301628.1493,1183090678312.537,2315085982704.7485,1047576407173.8988,1267509575530.8499,18469.570367520533,16790.90185672337,3.735319073690678e+38,2.5515061857171525e+38,6.2868252594078304e+38,-1.1427764656538058e+38,-3.779465395714286e+37,2.253979945625254e-05,2.7271912049277936e-05,4.981171150553048e-05
25175.647110573424,29143.0723794471,-368157789512.21014,-977133629680.6434,445450585100.409,1182277706630.171,2307599598419.848,1044188818284.9813,1263410780134.867,18514.280867831123,16831.548694074834,3.753425626779666e+38,2.563874334541161e+38,6.317299961320827e+38,-1.1464838955647327e+38,-3.779465395714286e+37,2.268628528407735e-05,2.7449151807806296e-05,5.013543709188365e-05
25204.819355197495,29143.0723794471,-360377670989.6386,-976433746075.5311,436037071528.8998,1181430886135.5874,2300142650586.8057,1040814549390.5295,1259328101196.2761,18558.996772612052,16872.20044469333,3.771578155203779e+38,2.576273888005484e+38,6.347852043209263e+38,-1.1502007392128726e+38,-3.779465395714286e+37,2.2833619334791703e-05,2.7627417869167862e-05,5.046103720395956e-05
25233.991599821566,29143.0723794471,-352574967363.6437,-975705358139.2689,426596231230.044,1180549576975.1375,2292715224776.7617,1037453639211.4847,1255261585565.277,18603.71691156266,16912.85604464487,3.789776198034909e+38,2.588704531261268e+38,6.378480729296178e+38,-1.1539269022203142e+38,-3.779465395714286e+37,2.2981801472492898e-05,2.7806710068927872e-05,5.078851154142077e-05
25263.163844445633,29143.0723794471,-344749236656.6954,-974947919849.3094,417127529435.4491,1179633118491.7058,2285317408477.359,1034106127336.0049,1251211281141.354,18648.440083989986,16953.514402365476,3.8080192773495e+38,2.6011659378504832e+38,6.409185215199984e+38,-1.1576622867292227e+38,-3.779465395714286e+37,2.3130831382714273e-05,2.798702802659904e-05,5.111785940931331e-05
25292.336089069704,29143.0723794471,-336900032804.61005,-974160867485.6495,407630426432.09717,1178680828615.2334,2277949291183.1353,1030772054260.3688,1247177236922.7666,18693.1650578701,16994.174397807823,3.826306897694494e+38,2.6136577693411173e+38,6.4399646670356106e+38,-1.161406791292487e+38,-3.779465395714286e+37,2.3280708565490133e-05,2.8168371137250495e-05,5.1449079702740625e-05
25321.508333693775,29143.0723794471,-329026905784.03314,-973343619112.2451,398104377716.5925,1177692003235.2578,2270610964488.011,1027451461430.8251,1243159503057.186,18737.890568881063,17034.834881562085,3.844638545536413e+38,2.6261796749508633e+38,6.470818220487276e+38,-1.1651603107609185e+38,-3.779465395714286e+37,2.3431432328183723e-05,2.835073856283003e-05,5.1782170891013756e-05
25350.680578317846,29143.0723794471,-321129401752.2429,-972495574043.2029,388548834164.3159,1176665915555.0354,2263302522179.869,1024144391286.3909,1239158130893.4783,18782.61531940712,17075.494673950663,3.8630136886932556e+38,2.638731291159063e+38,6.501744979852319e+38,-1.1689227361669272e+38,-3.779465395714286e+37,2.358300177807192e-05,2.853412922319199e-05,5.211713100126391e-05
25379.85282294192,29143.0723794471,-313207063200.13934,-971616112293.4167,378963242214.53326,1175601815426.8413,2256024060337.3716,1020850887302.6606,1235173173034.711,18827.337977512816,17116.15256409547,3.8814317757484854e+38,2.6513122413063974e+38,6.532744017054883e+38,-1.1726939546045296e+38,-3.779465395714286e+37,2.3735415814677316e-05,2.8718541786819515e-05,5.245395760149683e-05
25409.02506756599,29143.0723794471,-305259429119.2178,-970704594013.2928,369347044072.4237,1174498928668.0173,2248775677429.0244,1017570994036.6335,1231204683392.3909,18872.057175886417,17156.807308957483,3.899892235446689e+38,2.663922135182107e+38,6.5638143706287965e+38,-1.1764738491056102e+38,-3.779465395714286e+37,2.3888673121840743e-05,2.890397466123272e-05,5.2792647783073464e-05
25438.197312190063,29143.0723794471,-297286035183.43506,-969760358907.2297,359699677929.12854,1173356456357.3662,2241557474414.584,1014304757172.5992,1227252717241.9846,18916.77151075167,17197.457632347323,3.918394476070347e+38,2.67656056859825e+38,6.594955044668597e+38,-1.1802622985123076e+38,-3.779465395714286e+37,2.4042772159525564e-05,2.9090425983072368e-05,5.313319814259793e-05
25467.369556814134,29143.0723794471,-289286413946.9193,-968782725635.5211,350020578200.9687,1172173574111.4868,2234369554848.8794,1011052223569.1179,1223317331279.7615,18961.479540746903,17238.102223906284,3.9369378847970894e+38,2.6892271229506773e+38,6.626165007747767e+38,-1.1840591773454127e+38,-3.779465395714286e+37,2.4197711155345128e-05,2.9277893607848526e-05,5.347560476319365e-05
25496.541801438205,29143.0723794471,-281260095058.5004,-967770991199.3533,340309175789.01434,1170949431340.654,2227212024988.1055,1007813441307.1178,1219398583680.9878,19006.17978577067,17278.73973805688,3.955521827036962e+38,2.7019213647663288e+38,6.657443191803291e+38,-1.1878643556686658e+38,-3.779465395714286e+37,2.4353488095805183e-05,2.9466375099344396e-05,5.3819863195149576e-05
25525.714046062276,29143.0723794471,-273206605494.11896,-966724430308.5856,330564898360.28754,1169683150483.8687,2220084993898.675,1004588459739.1504,1215496534159.5244,19050.870725792847,17319.368792922,3.974145645749036e+38,2.7146428452364262e+38,6.688788490985462e+38,-1.19167769894883e+38,-3.779465395714286e+37,2.4510100717252058e-05,2.9655867718664093e-05,5.416596843591615e-05
25554.886290686347,29143.0723794471,-265125469808.23734,-965642294732.0099,320787170651.9556,1168373826222.708,2212988573568.706,1001377329539.8395,1211611244028.8665,19095.550799630237,17359.987969211776,3.992808660736786e+38,2.7273910997351572e+38,6.720199760471943e+38,-1.195499067911415e+38,-3.779465395714286e+37,2.4667546496517415e-05,2.9846368412913337e-05,5.451391490943075e-05
25584.058535310418,29143.0723794471,-257016210405.38882,-964523812629.8008,310975414799.89026,1167020524673.6262,2205922879022.211,998180102757.5505,1207742776264.6604,19140.218403685696,17400.59580907735,4.011510167921635e+38,2.7401656473234663e+38,6.751675815245101e+38,-1.1993283183919332e+38,-3.779465395714286e+37,2.4825822641250815e-05,3.0037873803502368e-05,5.486369644475318e-05
25613.230779934485,29143.0723794471,-248878347833.1218,-963368187867.8845,301129050693.1142,1165622282558.3796,2198888028436.0645,994996832867.3192,1203891195568.7454,19184.871890649858,17441.19081493055,4.030249438594085e+38,2.752965990237501e+38,6.7832154288315865e+38,-1.2031653011825586e+38,-3.779465395714286e+37,2.4984926079930257e-05,3.0230380174059263e-05,5.521530625398952e-05
25642.403024558564,29143.0723794471,-240711401097.62912,-962174599313.9766,291247496355.6949,1164178106352.27,2191884143259.84,991827574825.0776,1200056568434.7625,19229.509568164216,17481.771448228534,4.0490257186417044e+38,2.7657916133612902e+38,6.814817332002995e+38,-1.2070098618740593e+38,-3.779465395714286e+37,2.514485345154116e-05,3.0423883457942066e-05,5.556873690948323e-05
25671.575269182635,29143.0723794471,-232514888003.4308,-960942200115.0599,281330168357.7422,1162686971409.9343,2184911348338.589,988672385123.2115,1196238963215.3774,19274.129697444732,17522.336128222447,4.067838227753434e+38,2.778641983683207e+38,6.84648021143664e+38,-1.210861840692868e+38,-3.779465395714286e+37,2.5305601094913874e-05,3.061837922533778e-05,5.592398032025165e-05
25700.747513806706,29143.0723794471,-224288325518.5401,-959670116956.0986,271376482257.23914,1161147821068.4287,2177969772038.6313,985531321847.4807,1192438450191.1506,19318.730491864826,17562.88323066922,4.08668615859952e+38,2.791516549735805e+38,6.878202708335324e+38,-1.2147210723331719e+38,-3.779465395714286e+37,2.5467165037710103e-05,3.0813862669936535e-05,5.628102770764664e-05
25729.919758430773,29143.0723794471,-216031230166.6507,-958357449299.8162,261385853074.56628,1159559565727.4019,2171059546376.4583,982404444735.3474,1188655101641.1108,19363.310115496646,17603.411086505428,4.105568675986398e+38,2.804414741018545e+38,6.909983417004944e+38,-1.2185873857838687e+38,-3.779465395714286e+37,2.562954098504755e-05,3.101032859516803e-05,5.6639869580215585e-05
25759.092003054844,29143.0723794471,-207743118447.91318,-957003268607.4044,251357695801.61868,1157921081906.1965,2164180807150.8167,979291815235.7445,1184888991915.072,19407.866681609616,17643.917980482296,4.124484915985903e+38,2.817335967402978e+38,6.94182088338888e+38,-1.2224606041502672e+38,-3.779465395714286e+37,2.579272430775287e-05,3.120777139998828e-05,5.700049570774115e-05
25788.264247678915,29143.0723794471,-199423507290.00113,-955606617540.0553,241291425947.5704,1156231211277.7463,2157333694078.059,976193496570.3218,1181140197507.7373,19452.39825112511,17684.402149760826,4.1434339850381084e+38,2.8302796185199113e+38,6.97371360355802e+38,-1.2263405444703879e+38,-3.779465395714286e+37,2.595671003023234e-05,3.140618506420377e-05,5.736289509443611e-05
25817.436492302986,29143.0723794471,-191071914531.20938,-954166509141.2639,231186460123.39697,1154488759679.2087,2150518350930.8376,973109553796.2041,1177408797134.6335,19496.90283102626,17724.861782466145,4.162414959027153e+38,2.8432450631281372e+38,7.00566002215529e+38,-1.230227017525732e+38,-3.779465395714286e+37,2.6121492817949846e-05,3.160556313332053e-05,5.7727055951270375e-05
25846.608736927057,29143.0723794471,-182687859437.45663,-952681925999.8953,221042216667.41986,1152692496099.3206,2143734925680.2383,970040053870.3079,1173694871809.9304,19541.378372721647,17765.2950161999,4.1814268823293125e+38,2.856231648464184e+38,7.037658530793496e+38,-1.2341198276463703e+38,-3.779465395714286e+37,2.628706696450117e-05,3.180589870290473e-05,5.80929656674059e-05
25875.78098155113,29143.0723794471,-174270863255.12024,-951151819394.0587,210858116314.20627,1150841151642.535,2136983570641.421,966985065715.243,1169998504926.178,19585.82277036196,17805.699936509896,4.2004687668327176e+38,2.8692386995727082e+38,7.069707466405426e+38,-1.2380187725102206e+38,-3.779465395714286e+37,2.645342637827418e-05,3.2007184402442243e-05,5.846061078071643e-05
25904.953226175203,29143.0723794471,-165820449801.7495,-949575108415.8951,200633582909.2991,1148933418470.061,2130264442622.8533,963944660286.8412,1166319782336.0122,19630.233859108386,17846.074575315946,4.219539590927974e+38,2.8822655186170313e+38,7.101805109545005e+38,-1.241923642936375e+38,-3.779465395714286e+37,2.6620564568684076e-05,3.2209412378684046e-05,5.8829976947368125e-05
25934.125470799274,29143.0723794471,-157336146097.8915,-947950679077.6644,190368044173.69193,1146967948718.2788,2123577703080.077,960918910643.7349,1162658792436.342,19674.609413346083,17886.416909285614,4.238638298466603e+38,2.895311384167644e+38,7.133949682634247e+38,-1.245834222671831e+38,-3.779465395714286e+37,2.6788474631951036e-05,3.2412574278437996e-05,5.9201048910389036e-05
25963.297715423345,29143.0723794471,-148817483035.75577,-946277383398.1211,180060932512.87573,1144943353393.3066,2116923518268.9668,957907892016.7075,1159015626252.2593,19718.947144875554,17926.72485819006,4.257763797701234e+38,2.9083755504783073e+38,7.166139348179541e+38,-1.2497502881744917e+38,-3.779465395714286e+37,2.6957149236538505e-05,3.2616661230949905e-05,5.957381046748841e-05
25992.469960047416,29143.0723794471,-140263996103.3374,-944554038472.6359,169711685892.98837,1142858201245.8965,2110302059411.3596,954911681883.6403,1155390377527.7195,19763.244700995954,17966.996283161498,4.276914960170319e+38,2.921457246724209e+38,7.198372206894528e+38,-1.2536716083848024e+38,-3.779465395714286e+37,2.712658060791936e-05,3.282166382947149e-05,5.994824443739085e-05
26021.642204671487,29143.0723794471,-131675226144.76306,-942779425523.3281,159319748760.79065,1140711017622.1482,2103713502856.037,951930360042.3568,1151783142813.6802,19807.499662592687,18007.228984954643,4.296090619575523e+38,2.9345556762351453e+38,7.23064629581067e+38,-1.2575979444958896e+38,-3.779465395714286e+37,2.7296760513088324e-05,3.302757211252123e-05,6.032433262560955e-05
26050.814449295554,29143.0723794471,-123050720175.94705,-940952288932.8851,148884573030.56577,1138500283294.4854,2097158030248.1592,948964008687.2921,1148194021560.8672,19851.709542141907,18047.42070213253,4.31528957061397e+38,2.947670015697845e+38,7.262959586311816e+38,-1.2615290497144559e+38,-3.779465395714286e+37,2.746768024448341e-05,3.32343755444302e-05,6.070205578891361e-05
26079.986693919625,29143.0723794471,-114390032250.68459,-939071335261.2343,138405619132.04376,1136224433271.88,2090635828701.2751,946012712487.327,1144623116213.948,19895.8717816704,18087.569109211887,4.334510567781721e+38,2.9607994143386707e+38,7.295309982120391e+38,-1.2654646690157847e+38,-3.779465395714286e+37,2.763933060345536e-05,3.3442062995341016e-05,6.108139359879637e-05
26109.158938543696,29143.0723794471,-105692724382.97386,-937135232246.4257,127882357126.36064,1133881855590.9792,2084147090974.2954,943076558665.8687,1141070532308.4268,19939.983750654465,18127.671814752925,4.353752324141186e+38,2.973942993081658e+38,7.327695317222845e+38,-1.2694045388913626e+38,-3.779465395714286e+37,2.7811701883215565e-05,3.365062272057574e-05,6.14623246037913e-05
26138.331183167775,29143.0723794471,-96958367526.81956,-935142607790.2539,117314267891.56622,1131470890088.7603,2077692015652.1934,940155637082.6176,1137536378569.576,19984.042743865542,18167.72635940082,4.3730135100556635e+38,2.9870998436841092e+38,7.360113353739772e+38,-1.2733483870897636e+38,-3.779465395714286e+37,2.7984783851285876e-05,3.386004233940115e-05,6.184482619068702e-05
26167.503427791842,29143.0723794471,-88186542617.23264,-933092048929.7786,106700844382.1765,1128989827158.13,2071270807331.0176,937250040317.2855,1134020767013.7322,20028.045979158305,18207.730213874795,4.3922927518889066e+38,3.0002690278483043e+38,7.39256177973721e+38,-1.2772959323503818e+38,-3.779465395714286e+37,2.8158565731427088e-05,3.407030881316316e-05,6.222887454459026e-05
26196.675672415913,29143.0723794471,-79376841675.5925,-930982100795.9265,96041592966.60088,1126436906487.889,2064883676807.2524,934359863755.2817,1130523813051.9707,20071.99059520048,18247.6807769043,4.411588630669291e+38,3.013449576309015e+38,7.425038206978307e+38,-1.281246884129908e+38,-3.779465395714286e+37,2.833303618503718e-05,3.4281408422779794e-05,6.261444460781697e-05
26225.847917039984,29143.0723794471,-70528868982.59361,-928811265560.5066,85336034846.34253,1123810315788.679,2058530841271.5208,931485205675.3632,1127045635596.1575,20115.873649144087,18287.575373111915,4.430899680718207e+38,3.026640487896607e+38,7.457540168614814e+38,-1.2852009423214862e+38,-3.779465395714286e+37,2.8508183292011755e-05,3.4493326745583284e-05,6.300151003759503e-05
26255.020161664055,29143.0723794471,-61642242322.27495,-926578001373.1914,74583707561.20561,1121108189506.7896,2052212524506.7146,928626167339.2883,1123586357167.4263,20159.692114237136,18327.411250842102,4.450224388242142e+38,3.0398407285753176e+38,7.49006511681746e+38,-1.289157796966434e+38,-3.779465395714286e+37,2.868399453105712e-05,3.4706048631500055e-05,6.339004316255717e-05
26284.192406288126,29143.0723794471,-52716594300.637634,-924280721290.1952,63784166584.749405,1118328607527.9158,2045928957090.5554,925782853083.4763,1120146104007.079,20203.442877375517,18367.185579935605,4.4695611898881616e+38,3.0530492304565398e+38,7.522610420344701e+38,-1.2931171279584668e+38,-3.779465395714286e+37,2.8860456759449085e-05,3.491955817855994e-05,6.378001493800903e-05
26313.364650912197,29143.0723794471,-43751573742.58545,-921917792196.6128,52936987014.50947,1115469593873.2498,2039680376602.6348,922955370412.6923,1116725006189.9426,20247.12273659439,18406.895449448828,4.488908471262357e+38,3.066264890786807e+38,7.555173362049164e+38,-1.2970786047403417e+38,-3.779465395714286e+37,2.903755619222972e-05,3.513383870772546e-05,6.417139489995518e-05
26342.53689553627,29143.0723794471,-34746847170.99632,-919487533724.6245,42041765361.59223,1112529115390.5676,2033467027835.9604,920143830095.7721,1113323197740.1882,20290.728398498737,18446.537865317958,4.508264565410992e+38,3.0794865709103133e+38,7.587751136321306e+38,-1.3010418859928632e+38,-3.779465395714286e+37,2.9215278380835504e-05,3.534887273703301e-05,6.456415111786852e-05
26371.70914016034,29143.0723794471,-25702100371.83279,-916988217170.006,31098121444.37227,1109505080443.2668,2027289163012.9844,917348346263.3755,1109940816749.609,20334.25647563308,18486.109747967697,4.527627751264243e+38,3.0927130952058524e+38,7.620340846470096e+38,-1.305006619316228e+38,-3.779465395714286e+37,2.9393608191152403e-05,3.5564641955040755e-05,6.495825014619316e-05
26400.881384784414,29143.0723794471,-16617040049.418198,-914418064409.6984,20105700391.285,1106395337600.6848,2021147042006.161,914569036507.7878,1106578005498.373,20377.703483789912,18525.607929864367,4.546996252042236e+38,3.1059432499980347e+38,7.65293950204027e+38,-1.3089724409036518e+38,-3.779465395714286e+37,2.9572529780991934e-05,3.578112719357588e-05,6.535365697456782e-05
26430.053629408485,29143.0723794471,-7491395576.018955,-911775246823.4581,9064174757.724592,1103197674333.3555,2015040932562.9834,911806021984.75,1103234910578.2334,20421.065839257193,18565.029153013544,4.566368233623484e+38,3.1191757824427974e+38,7.685544016066281e+38,-1.3129389752072973e+38,-3.779465395714286e+37,2.9752026576986054e-05,3.5998308399778706e-05,6.575033497676476e-05
26459.225874032556,29143.0723794471,1675079159.9823601,-909057884222.9464,-2026753237.7687118,1099909815717.2666,2008971110535.483,909059427517.306,1099911683018.1768,20464.339856005066,18604.3700664025,4.585741802875748e+38,3.1324093993872624e+38,7.71815120226301e+38,-1.3169058345965063e+38,-3.779465395714286e+37,2.993208125089856e-05,3.6216164607440803e-05,6.614824585833936e-05
26488.398118656627,29143.0723794471,10882603802.883654,-906264043791.9672,-13167349352.660332,1096529423151.6066,2002937860114.1482,906329381701.6521,1096608478412.4961,20507.521742812227,18643.627223387703,4.605115005949483e+38,3.14564276620402e+38,7.750757772153503e+38,-1.3208726190083725e+38,-3.779465395714286e+37,3.011267569535236e-05,3.643467390763628e-05,6.654734960298865e-05
